Id,Rating
82802,5
82803,5
82804,5
82805,5
82806,1
82807,1
82808,1
82809,3
82810,5
82811,5
82812,5
82813,5
82814,5
82815,1
82816,1
82817,4
82818,5
82819,5
82820,1
82821,5
82822,5
82823,1
82824,5
82825,2
82826,5
82827,5
82828,5
82829,1
82830,5
82831,5
82832,1
82833,1
82834,1
82835,5
82836,1
82837,5
82838,1
82839,3
82840,3
82841,5
82842,1
82843,5
82844,5
82845,5
82846,2
82847,5
82848,5
82849,1
82850,5
82851,5
82852,5
82853,1
82854,1
82855,5
82856,5
82857,5
82858,5
82859,5
82860,5
82861,1
82862,1
82863,1
82864,1
82865,5
82866,5
82867,1
82868,3
82869,5
82870,1
82871,5
82872,5
82873,1
82874,1
82875,5
82876,5
82877,5
82878,1
82879,1
82880,1
82881,1
82882,5
82883,5
82884,1
82885,1
82886,5
82887,1
82888,5
82889,5
82890,5
82891,3
82892,5
82893,5
82894,1
82895,5
82896,5
82897,5
82898,5
82899,5
82900,5
82901,5
82902,5
82903,1
82904,5
82905,1
82906,5
82907,5
82908,1
82909,5
82910,5
82911,5
82912,1
82913,5
82914,5
82915,5
82916,1
82917,1
82918,5
82919,5
82920,5
82921,1
82922,1
82923,5
82924,5
82925,1
82926,5
82927,5
82928,5
82929,5
82930,3
82931,5
82932,5
82933,5
82934,5
82935,1
82936,1
82937,5
82938,5
82939,1
82940,5
82941,1
82942,5
82943,3
82944,5
82945,1
82946,5
82947,1
82948,1
82949,5
82950,5
82951,5
82952,5
82953,3
82954,5
82955,5
82956,5
82957,1
82958,1
82959,1
82960,5
82961,1
82962,5
82963,2
82964,1
82965,5
82966,1
82967,1
82968,5
82969,1
82970,5
82971,5
82972,1
82973,3
82974,5
82975,5
82976,1
82977,1
82978,5
82979,5
82980,5
82981,4
82982,1
82983,5
82984,4
82985,1
82986,5
82987,1
82988,5
82989,3
82990,5
82991,1
82992,5
82993,5
82994,5
82995,5
82996,5
82997,5
82998,1
82999,3
83000,1
83001,5
83002,5
83003,5
83004,3
83005,5
83006,3
83007,5
83008,5
83009,5
83010,5
83011,3
83012,1
83013,5
83014,5
83015,1
83016,1
83017,1
83018,3
83019,5
83020,1
83021,4
83022,5
83023,4
83024,1
83025,5
83026,5
83027,5
83028,5
83029,1
83030,5
83031,3
83032,5
83033,5
83034,5
83035,5
83036,1
83037,1
83038,1
83039,2
83040,5
83041,1
83042,1
83043,1
83044,5
83045,5
83046,5
83047,5
83048,5
83049,5
83050,1
83051,5
83052,1
83053,5
83054,3
83055,1
83056,5
83057,5
83058,1
83059,1
83060,5
83061,5
83062,5
83063,1
83064,2
83065,5
83066,5
83067,2
83068,5
83069,1
83070,5
83071,4
83072,5
83073,5
83074,1
83075,1
83076,1
83077,1
83078,5
83079,1
83080,3
83081,1
83082,5
83083,1
83084,1
83085,5
83086,1
83087,3
83088,5
83089,5
83090,5
83091,5
83092,1
83093,1
83094,5
83095,1
83096,5
83097,4
83098,5
83099,2
83100,5
83101,5
83102,5
83103,5
83104,1
83105,5
83106,3
83107,5
83108,1
83109,5
83110,5
83111,5
83112,3
83113,5
83114,5
83115,5
83116,5
83117,1
83118,5
83119,5
83120,5
83121,5
83122,5
83123,5
83124,5
83125,5
83126,5
83127,5
83128,5
83129,5
83130,5
83131,5
83132,3
83133,5
83134,5
83135,2
83136,5
83137,1
83138,5
83139,5
83140,5
83141,5
83142,5
83143,5
83144,1
83145,4
83146,1
83147,5
83148,1
83149,5
83150,1
83151,5
83152,5
83153,5
83154,5
83155,3
83156,5
83157,1
83158,5
83159,5
83160,5
83161,5
83162,5
83163,1
83164,5
83165,5
83166,5
83167,4
83168,5
83169,5
83170,5
83171,5
83172,1
83173,5
83174,5
83175,1
83176,5
83177,5
83178,5
83179,5
83180,5
83181,1
83182,5
83183,1
83184,5
83185,5
83186,5
83187,5
83188,5
83189,1
83190,5
83191,5
83192,3
83193,1
83194,5
83195,5
83196,1
83197,5
83198,5
83199,1
83200,3
83201,5
83202,5
83203,5
83204,1
83205,5
83206,5
83207,1
83208,5
83209,3
83210,5
83211,5
83212,1
83213,5
83214,1
83215,4
83216,1
83217,1
83218,5
83219,1
83220,1
83221,1
83222,5
83223,1
83224,5
83225,5
83226,5
83227,1
83228,5
83229,1
83230,1
83231,5
83232,5
83233,4
83234,5
83235,3
83236,5
83237,5
83238,5
83239,4
83240,5
83241,5
83242,1
83243,5
83244,5
83245,5
83246,1
83247,1
83248,1
83249,5
83250,5
83251,5
83252,5
83253,5
83254,1
83255,5
83256,5
83257,1
83258,5
83259,5
83260,3
83261,5
83262,5
83263,3
83264,2
83265,5
83266,5
83267,1
83268,1
83269,5
83270,4
83271,1
83272,5
83273,5
83274,5
83275,1
83276,5
83277,1
83278,1
83279,3
83280,5
83281,5
83282,1
83283,5
83284,1
83285,1
83286,1
83287,5
83288,5
83289,1
83290,5
83291,5
83292,5
83293,1
83294,1
83295,5
83296,5
83297,5
83298,4
83299,5
83300,5
83301,3
83302,5
83303,5
83304,5
83305,5
83306,1
83307,1
83308,5
83309,5
83310,5
83311,1
83312,1
83313,5
83314,1
83315,4
83316,5
83317,5
83318,1
83319,1
83320,5
83321,1
83322,5
83323,5
83324,1
83325,5
83326,1
83327,1
83328,5
83329,5
83330,3
83331,5
83332,5
83333,4
83334,5
83335,5
83336,5
83337,5
83338,5
83339,1
83340,5
83341,1
83342,5
83343,5
83344,5
83345,3
83346,5
83347,5
83348,5
83349,5
83350,1
83351,5
83352,5
83353,3
83354,5
83355,5
83356,1
83357,5
83358,1
83359,2
83360,1
83361,5
83362,5
83363,5
83364,1
83365,5
83366,1
83367,5
83368,5
83369,1
83370,5
83371,5
83372,1
83373,5
83374,1
83375,5
83376,5
83377,1
83378,5
83379,5
83380,1
83381,5
83382,5
83383,5
83384,5
83385,1
83386,5
83387,5
83388,1
83389,5
83390,5
83391,4
83392,5
83393,1
83394,5
83395,5
83396,5
83397,5
83398,5
83399,4
83400,5
83401,5
83402,5
83403,1
83404,5
83405,5
83406,5
83407,1
83408,1
83409,5
83410,1
83411,4
83412,5
83413,5
83414,1
83415,1
83416,1
83417,5
83418,1
83419,5
83420,5
83421,4
83422,4
83423,5
83424,1
83425,5
83426,5
83427,5
83428,5
83429,1
83430,5
83431,1
83432,5
83433,5
83434,5
83435,1
83436,5
83437,4
83438,5
83439,1
83440,5
83441,1
83442,1
83443,1
83444,5
83445,1
83446,5
83447,1
83448,5
83449,5
83450,5
83451,1
83452,3
83453,1
83454,5
83455,5
83456,5
83457,5
83458,1
83459,1
83460,5
83461,5
83462,5
83463,3
83464,5
83465,1
83466,1
83467,5
83468,1
83469,5
83470,1
83471,5
83472,5
83473,5
83474,5
83475,1
83476,5
83477,5
83478,5
83479,1
83480,1
83481,5
83482,5
83483,5
83484,5
83485,1
83486,1
83487,5
83488,5
83489,1
83490,5
83491,1
83492,1
83493,1
83494,5
83495,1
83496,5
83497,4
83498,1
83499,5
83500,1
83501,5
83502,1
83503,5
83504,1
83505,1
83506,1
83507,5
83508,5
83509,5
83510,3
83511,1
83512,1
83513,5
83514,5
83515,2
83516,5
83517,3
83518,5
83519,1
83520,5
83521,1
83522,5
83523,5
83524,5
83525,5
83526,5
83527,5
83528,1
83529,5
83530,1
83531,5
83532,5
83533,5
83534,5
83535,2
83536,5
83537,1
83538,1
83539,5
83540,3
83541,5
83542,1
83543,5
83544,5
83545,5
83546,5
83547,5
83548,5
83549,5
83550,5
83551,1
83552,4
83553,5
83554,3
83555,5
83556,5
83557,5
83558,5
83559,1
83560,1
83561,1
83562,1
83563,5
83564,5
83565,1
83566,5
83567,5
83568,4
83569,1
83570,3
83571,5
83572,5
83573,1
83574,5
83575,5
83576,5
83577,1
83578,3
83579,5
83580,5
83581,1
83582,1
83583,1
83584,1
83585,5
83586,5
83587,5
83588,1
83589,4
83590,5
83591,5
83592,5
83593,5
83594,5
83595,5
83596,1
83597,1
83598,5
83599,1
83600,5
83601,1
83602,1
83603,1
83604,1
83605,4
83606,5
83607,5
83608,3
83609,4
83610,5
83611,1
83612,1
83613,5
83614,2
83615,5
83616,1
83617,5
83618,5
83619,5
83620,3
83621,2
83622,5
83623,1
83624,1
83625,5
83626,1
83627,1
83628,4
83629,5
83630,5
83631,5
83632,5
83633,1
83634,5
83635,5
83636,2
83637,5
83638,3
83639,4
83640,1
83641,5
83642,3
83643,1
83644,5
83645,5
83646,1
83647,5
83648,5
83649,1
83650,1
83651,3
83652,5
83653,5
83654,1
83655,5
83656,5
83657,4
83658,1
83659,5
83660,5
83661,3
83662,1
83663,3
83664,1
83665,5
83666,5
83667,5
83668,4
83669,1
83670,1
83671,5
83672,5
83673,1
83674,3
83675,1
83676,5
83677,5
83678,5
83679,5
83680,1
83681,5
83682,5
83683,1
83684,5
83685,1
83686,1
83687,1
83688,5
83689,1
83690,5
83691,1
83692,5
83693,1
83694,5
83695,1
83696,1
83697,5
83698,2
83699,5
83700,5
83701,5
83702,5
83703,5
83704,5
83705,5
83706,5
83707,5
83708,1
83709,5
83710,2
83711,5
83712,5
83713,5
83714,5
83715,5
83716,5
83717,5
83718,5
83719,3
83720,4
83721,1
83722,5
83723,5
83724,5
83725,1
83726,5
83727,5
83728,5
83729,5
83730,1
83731,5
83732,1
83733,5
83734,5
83735,1
83736,5
83737,1
83738,5
83739,5
83740,5
83741,5
83742,5
83743,1
83744,5
83745,5
83746,5
83747,5
83748,1
83749,5
83750,1
83751,1
83752,5
83753,5
83754,1
83755,1
83756,1
83757,5
83758,5
83759,5
83760,5
83761,1
83762,5
83763,1
83764,1
83765,1
83766,5
83767,5
83768,1
83769,1
83770,5
83771,1
83772,5
83773,5
83774,1
83775,5
83776,1
83777,1
83778,1
83779,1
83780,1
83781,5
83782,1
83783,5
83784,5
83785,1
83786,5
83787,5
83788,5
83789,4
83790,5
83791,1
83792,1
83793,5
83794,5
83795,5
83796,1
83797,1
83798,3
83799,5
83800,1
83801,1
83802,5
83803,1
83804,5
83805,3
83806,5
83807,1
83808,5
83809,1
83810,4
83811,5
83812,5
83813,5
83814,3
83815,5
83816,5
83817,5
83818,1
83819,3
83820,1
83821,5
83822,5
83823,1
83824,5
83825,5
83826,1
83827,5
83828,5
83829,3
83830,5
83831,5
83832,5
83833,5
83834,5
83835,5
83836,1
83837,1
83838,5
83839,5
83840,5
83841,3
83842,5
83843,5
83844,5
83845,1
83846,5
83847,5
83848,5
83849,1
83850,5
83851,1
83852,1
83853,5
83854,5
83855,5
83856,5
83857,5
83858,5
83859,5
83860,1
83861,2
83862,5
83863,5
83864,5
83865,3
83866,5
83867,1
83868,5
83869,1
83870,5
83871,5
83872,5
83873,5
83874,5
83875,5
83876,1
83877,5
83878,5
83879,5
83880,5
83881,5
83882,5
83883,5
83884,5
83885,5
83886,5
83887,1
83888,5
83889,5
83890,2
83891,5
83892,5
83893,5
83894,1
83895,5
83896,5
83897,5
83898,1
83899,1
83900,5
83901,1
83902,1
83903,5
83904,1
83905,5
83906,5
83907,5
83908,1
83909,5
83910,5
83911,5
83912,5
83913,5
83914,1
83915,1
83916,1
83917,5
83918,1
83919,5
83920,5
83921,5
83922,5
83923,5
83924,1
83925,1
83926,1
83927,1
83928,1
83929,5
83930,1
83931,5
83932,1
83933,5
83934,1
83935,5
83936,5
83937,1
83938,5
83939,5
83940,1
83941,1
83942,5
83943,1
83944,1
83945,1
83946,5
83947,1
83948,5
83949,5
83950,1
83951,1
83952,5
83953,1
83954,5
83955,3
83956,1
83957,3
83958,5
83959,1
83960,1
83961,5
83962,5
83963,5
83964,2
83965,5
83966,1
83967,5
83968,1
83969,5
83970,1
83971,1
83972,1
83973,5
83974,5
83975,2
83976,5
83977,5
83978,5
83979,1
83980,5
83981,5
83982,5
83983,5
83984,5
83985,1
83986,5
83987,3
83988,5
83989,1
83990,3
83991,1
83992,5
83993,4
83994,5
83995,5
83996,5
83997,1
83998,5
83999,1
84000,5
84001,5
84002,5
84003,5
84004,5
84005,1
84006,5
84007,5
84008,5
84009,5
84010,5
84011,5
84012,5
84013,4
84014,5
84015,5
84016,5
84017,5
84018,1
84019,5
84020,5
84021,5
84022,1
84023,5
84024,5
84025,5
84026,5
84027,5
84028,5
84029,2
84030,5
84031,1
84032,5
84033,5
84034,5
84035,5
84036,1
84037,1
84038,5
84039,1
84040,1
84041,5
84042,5
84043,1
84044,1
84045,1
84046,5
84047,2
84048,5
84049,5
84050,1
84051,5
84052,5
84053,1
84054,1
84055,1
84056,1
84057,4
84058,5
84059,5
84060,1
84061,5
84062,1
84063,5
84064,3
84065,1
84066,4
84067,4
84068,5
84069,5
84070,1
84071,1
84072,5
84073,1
84074,1
84075,1
84076,5
84077,1
84078,5
84079,5
84080,5
84081,5
84082,1
84083,5
84084,1
84085,5
84086,5
84087,5
84088,5
84089,5
84090,5
84091,1
84092,1
84093,1
84094,1
84095,5
84096,5
84097,3
84098,5
84099,1
84100,1
84101,5
84102,4
84103,2
84104,5
84105,5
84106,1
84107,5
84108,3
84109,5
84110,5
84111,5
84112,1
84113,1
84114,5
84115,5
84116,3
84117,5
84118,1
84119,5
84120,1
84121,3
84122,5
84123,1
84124,5
84125,1
84126,1
84127,4
84128,5
84129,4
84130,5
84131,1
84132,5
84133,5
84134,5
84135,5
84136,5
84137,5
84138,2
84139,5
84140,1
84141,3
84142,5
84143,1
84144,5
84145,5
84146,5
84147,5
84148,5
84149,5
84150,5
84151,1
84152,3
84153,1
84154,5
84155,5
84156,1
84157,1
84158,1
84159,5
84160,5
84161,5
84162,5
84163,5
84164,1
84165,1
84166,5
84167,1
84168,4
84169,5
84170,5
84171,5
84172,1
84173,1
84174,1
84175,1
84176,1
84177,1
84178,2
84179,1
84180,1
84181,5
84182,5
84183,3
84184,5
84185,1
84186,5
84187,5
84188,5
84189,1
84190,5
84191,5
84192,5
84193,5
84194,5
84195,1
84196,1
84197,1
84198,1
84199,1
84200,5
84201,5
84202,1
84203,5
84204,5
84205,5
84206,2
84207,5
84208,5
84209,5
84210,5
84211,1
84212,5
84213,5
84214,5
84215,1
84216,5
84217,4
84218,5
84219,5
84220,1
84221,1
84222,5
84223,5
84224,5
84225,1
84226,2
84227,1
84228,5
84229,5
84230,5
84231,1
84232,5
84233,5
84234,5
84235,5
84236,5
84237,3
84238,1
84239,1
84240,5
84241,1
84242,5
84243,5
84244,1
84245,5
84246,5
84247,5
84248,1
84249,5
84250,3
84251,1
84252,5
84253,5
84254,1
84255,5
84256,5
84257,5
84258,5
84259,5
84260,5
84261,4
84262,5
84263,5
84264,5
84265,5
84266,5
84267,5
84268,5
84269,5
84270,4
84271,1
84272,1
84273,1
84274,5
84275,5
84276,5
84277,5
84278,3
84279,5
84280,5
84281,5
84282,5
84283,1
84284,1
84285,5
84286,5
84287,5
84288,5
84289,5
84290,5
84291,5
84292,5
84293,1
84294,5
84295,1
84296,3
84297,5
84298,5
84299,5
84300,1
84301,5
84302,5
84303,5
84304,5
84305,2
84306,5
84307,1
84308,1
84309,1
84310,5
84311,5
84312,1
84313,1
84314,5
84315,5
84316,5
84317,3
84318,1
84319,3
84320,5
84321,1
84322,4
84323,5
84324,5
84325,5
84326,1
84327,5
84328,5
84329,1
84330,5
84331,5
84332,5
84333,5
84334,5
84335,5
84336,3
84337,5
84338,1
84339,1
84340,1
84341,5
84342,5
84343,5
84344,1
84345,5
84346,5
84347,5
84348,5
84349,5
84350,5
84351,1
84352,5
84353,5
84354,5
84355,5
84356,3
84357,5
84358,1
84359,5
84360,5
84361,5
84362,5
84363,5
84364,5
84365,5
84366,1
84367,5
84368,5
84369,5
84370,5
84371,1
84372,5
84373,5
84374,5
84375,5
84376,5
84377,5
84378,1
84379,5
84380,1
84381,1
84382,1
84383,4
84384,5
84385,5
84386,3
84387,3
84388,5
84389,5
84390,5
84391,1
84392,5
84393,1
84394,5
84395,5
84396,5
84397,5
84398,1
84399,5
84400,5
84401,1
84402,5
84403,5
84404,5
84405,5
84406,5
84407,5
84408,5
84409,5
84410,5
84411,5
84412,1
84413,5
84414,1
84415,1
84416,5
84417,5
84418,5
84419,5
84420,4
84421,1
84422,5
84423,5
84424,5
84425,5
84426,4
84427,5
84428,5
84429,1
84430,1
84431,1
84432,3
84433,4
84434,5
84435,1
84436,1
84437,5
84438,5
84439,5
84440,5
84441,1
84442,5
84443,5
84444,5
84445,1
84446,5
84447,5
84448,5
84449,5
84450,3
84451,5
84452,5
84453,3
84454,5
84455,5
84456,5
84457,1
84458,1
84459,5
84460,1
84461,2
84462,1
84463,5
84464,5
84465,5
84466,1
84467,1
84468,5
84469,1
84470,1
84471,5
84472,5
84473,5
84474,5
84475,5
84476,5
84477,1
84478,5
84479,5
84480,1
84481,1
84482,5
84483,1
84484,5
84485,1
84486,5
84487,5
84488,1
84489,1
84490,5
84491,5
84492,1
84493,5
84494,1
84495,1
84496,1
84497,3
84498,1
84499,1
84500,1
84501,1
84502,5
84503,1
84504,5
84505,5
84506,1
84507,2
84508,5
84509,5
84510,1
84511,1
84512,1
84513,1
84514,3
84515,5
84516,1
84517,5
84518,1
84519,3
84520,5
84521,5
84522,5
84523,5
84524,5
84525,1
84526,2
84527,5
84528,1
84529,5
84530,5
84531,4
84532,4
84533,1
84534,5
84535,5
84536,1
84537,1
84538,1
84539,1
84540,1
84541,5
84542,1
84543,5
84544,5
84545,3
84546,5
84547,5
84548,5
84549,5
84550,5
84551,3
84552,1
84553,5
84554,1
84555,1
84556,1
84557,1
84558,4
84559,5
84560,1
84561,5
84562,5
84563,5
84564,3
84565,2
84566,5
84567,5
84568,5
84569,5
84570,5
84571,5
84572,5
84573,1
84574,1
84575,5
84576,1
84577,5
84578,5
84579,5
84580,5
84581,5
84582,5
84583,5
84584,5
84585,5
84586,5
84587,2
84588,5
84589,5
84590,4
84591,5
84592,1
84593,5
84594,5
84595,5
84596,1
84597,1
84598,5
84599,5
84600,1
84601,1
84602,5
84603,1
84604,5
84605,3
84606,5
84607,5
84608,5
84609,1
84610,1
84611,5
84612,5
84613,5
84614,5
84615,5
84616,5
84617,1
84618,5
84619,1
84620,5
84621,5
84622,5
84623,1
84624,5
84625,5
84626,5
84627,1
84628,1
84629,1
84630,5
84631,5
84632,1
84633,1
84634,5
84635,1
84636,1
84637,1
84638,1
84639,2
84640,5
84641,5
84642,5
84643,5
84644,3
84645,1
84646,1
84647,5
84648,1
84649,1
84650,1
84651,1
84652,1
84653,5
84654,5
84655,5
84656,2
84657,5
84658,5
84659,1
84660,5
84661,1
84662,5
84663,5
84664,1
84665,5
84666,5
84667,3
84668,5
84669,5
84670,1
84671,1
84672,5
84673,1
84674,5
84675,4
84676,5
84677,3
84678,5
84679,5
84680,5
84681,1
84682,1
84683,5
84684,1
84685,5
84686,5
84687,5
84688,5
84689,3
84690,5
84691,1
84692,5
84693,1
84694,1
84695,5
84696,1
84697,1
84698,5
84699,5
84700,5
84701,5
84702,5
84703,1
84704,5
84705,5
84706,5
84707,5
84708,1
84709,5
84710,5
84711,1
84712,1
84713,5
84714,1
84715,5
84716,5
84717,5
84718,2
84719,1
84720,1
84721,5
84722,5
84723,1
84724,1
84725,5
84726,5
84727,5
84728,1
84729,5
84730,5
84731,5
84732,1
84733,5
84734,1
84735,5
84736,1
84737,3
84738,1
84739,1
84740,5
84741,5
84742,3
84743,5
84744,5
84745,5
84746,5
84747,1
84748,5
84749,5
84750,5
84751,1
84752,5
84753,5
84754,5
84755,5
84756,5
84757,5
84758,5
84759,1
84760,4
84761,5
84762,5
84763,5
84764,5
84765,4
84766,5
84767,5
84768,5
84769,5
84770,5
84771,5
84772,4
84773,5
84774,5
84775,5
84776,5
84777,1
84778,5
84779,1
84780,5
84781,5
84782,1
84783,1
84784,5
84785,1
84786,5
84787,3
84788,1
84789,1
84790,5
84791,1
84792,5
84793,5
84794,3
84795,5
84796,1
84797,4
84798,5
84799,5
84800,5
84801,5
84802,5
84803,5
84804,1
84805,1
84806,5
84807,5
84808,2
84809,5
84810,1
84811,1
84812,5
84813,1
84814,5
84815,5
84816,1
84817,1
84818,5
84819,5
84820,1
84821,5
84822,5
84823,5
84824,2
84825,5
84826,1
84827,3
84828,1
84829,5
84830,5
84831,5
84832,3
84833,5
84834,5
84835,1
84836,1
84837,5
84838,1
84839,1
84840,1
84841,5
84842,1
84843,5
84844,1
84845,5
84846,5
84847,5
84848,5
84849,5
84850,5
84851,1
84852,5
84853,5
84854,1
84855,5
84856,5
84857,1
84858,5
84859,3
84860,5
84861,5
84862,1
84863,1
84864,1
84865,5
84866,5
84867,5
84868,1
84869,5
84870,4
84871,3
84872,5
84873,5
84874,1
84875,2
84876,5
84877,5
84878,5
84879,5
84880,5
84881,3
84882,1
84883,5
84884,5
84885,3
84886,5
84887,1
84888,5
84889,1
84890,3
84891,5
84892,1
84893,3
84894,4
84895,5
84896,5
84897,5
84898,1
84899,5
84900,5
84901,5
84902,5
84903,4
84904,5
84905,1
84906,5
84907,5
84908,1
84909,5
84910,5
84911,5
84912,5
84913,1
84914,1
84915,1
84916,5
84917,1
84918,5
84919,5
84920,5
84921,5
84922,5
84923,1
84924,1
84925,3
84926,5
84927,1
84928,1
84929,5
84930,5
84931,5
84932,5
84933,2
84934,5
84935,5
84936,5
84937,1
84938,1
84939,5
84940,1
84941,5
84942,3
84943,3
84944,1
84945,5
84946,5
84947,1
84948,5
84949,1
84950,5
84951,1
84952,1
84953,1
84954,5
84955,1
84956,5
84957,5
84958,3
84959,5
84960,5
84961,1
84962,5
84963,3
84964,5
84965,5
84966,1
84967,5
84968,5
84969,5
84970,1
84971,5
84972,5
84973,5
84974,5
84975,1
84976,1
84977,1
84978,5
84979,5
84980,5
84981,1
84982,3
84983,5
84984,3
84985,5
84986,5
84987,5
84988,1
84989,5
84990,1
84991,5
84992,1
84993,1
84994,3
84995,5
84996,5
84997,1
84998,5
84999,5
85000,5
85001,5
85002,5
85003,5
85004,5
85005,5
85006,5
85007,1
85008,1
85009,5
85010,5
85011,5
85012,5
85013,5
85014,5
85015,5
85016,5
85017,3
85018,5
85019,5
85020,3
85021,1
85022,5
85023,5
85024,5
85025,3
85026,5
85027,1
85028,5
85029,5
85030,5
85031,5
85032,2
85033,1
85034,1
85035,5
85036,5
85037,5
85038,5
85039,3
85040,5
85041,5
85042,5
85043,5
85044,5
85045,5
85046,1
85047,3
85048,5
85049,5
85050,5
85051,5
85052,5
85053,5
85054,5
85055,5
85056,1
85057,1
85058,3
85059,5
85060,5
85061,5
85062,5
85063,5
85064,1
85065,1
85066,5
85067,1
85068,5
85069,5
85070,5
85071,1
85072,1
85073,5
85074,5
85075,5
85076,5
85077,5
85078,1
85079,5
85080,3
85081,5
85082,5
85083,3
85084,5
85085,5
85086,5
85087,5
85088,1
85089,1
85090,1
85091,1
85092,1
85093,5
85094,5
85095,1
85096,5
85097,5
85098,5
85099,5
85100,5
85101,5
85102,5
85103,5
85104,1
85105,3
85106,1
85107,1
85108,5
85109,1
85110,1
85111,5
85112,5
85113,1
85114,5
85115,5
85116,1
85117,5
85118,5
85119,5
85120,5
85121,5
85122,1
85123,5
85124,5
85125,1
85126,5
85127,3
85128,3
85129,1
85130,5
85131,5
85132,5
85133,5
85134,5
85135,4
85136,1
85137,5
85138,5
85139,1
85140,5
85141,1
85142,5
85143,5
85144,5
85145,5
85146,5
85147,5
85148,5
85149,5
85150,5
85151,5
85152,5
85153,5
85154,1
85155,5
85156,5
85157,5
85158,5
85159,1
85160,5
85161,5
85162,1
85163,5
85164,5
85165,1
85166,1
85167,5
85168,2
85169,1
85170,5
85171,5
85172,5
85173,5
85174,2
85175,5
85176,5
85177,1
85178,1
85179,5
85180,1
85181,1
85182,1
85183,1
85184,5
85185,5
85186,1
85187,5
85188,5
85189,1
85190,5
85191,5
85192,1
85193,5
85194,1
85195,5
85196,5
85197,5
85198,5
85199,5
85200,5
85201,1
85202,5
85203,5
85204,5
85205,1
85206,5
85207,4
85208,1
85209,5
85210,1
85211,5
85212,5
85213,5
85214,1
85215,1
85216,1
85217,1
85218,5
85219,5
85220,5
85221,1
85222,5
85223,5
85224,1
85225,5
85226,1
85227,5
85228,1
85229,1
85230,1
85231,5
85232,5
85233,3
85234,5
85235,1
85236,5
85237,5
85238,5
85239,5
85240,3
85241,5
85242,2
85243,5
85244,1
85245,1
85246,3
85247,5
85248,1
85249,5
85250,5
85251,5
85252,1
85253,5
85254,5
85255,5
85256,5
85257,5
85258,3
85259,5
85260,5
85261,5
85262,4
85263,5
85264,1
85265,5
85266,1
85267,5
85268,5
85269,5
85270,5
85271,5
85272,5
85273,1
85274,1
85275,5
85276,5
85277,1
85278,1
85279,1
85280,5
85281,1
85282,5
85283,5
85284,5
85285,1
85286,5
85287,5
85288,5
85289,5
85290,1
85291,5
85292,1
85293,1
85294,1
85295,5
85296,1
85297,4
85298,1
85299,1
85300,5
85301,5
85302,5
85303,1
85304,1
85305,5
85306,1
85307,5
85308,5
85309,1
85310,5
85311,5
85312,5
85313,1
85314,5
85315,5
85316,5
85317,4
85318,1
85319,5
85320,1
85321,5
85322,5
85323,5
85324,1
85325,5
85326,5
85327,5
85328,5
85329,5
85330,5
85331,5
85332,5
85333,5
85334,5
85335,1
85336,5
85337,1
85338,5
85339,5
85340,1
85341,4
85342,3
85343,5
85344,5
85345,5
85346,5
85347,1
85348,5
85349,3
85350,1
85351,1
85352,5
85353,1
85354,1
85355,5
85356,1
85357,5
85358,5
85359,2
85360,5
85361,5
85362,5
85363,5
85364,5
85365,5
85366,1
85367,1
85368,5
85369,5
85370,5
85371,5
85372,1
85373,1
85374,1
85375,5
85376,1
85377,3
85378,5
85379,5
85380,1
85381,2
85382,5
85383,5
85384,5
85385,1
85386,5
85387,5
85388,5
85389,1
85390,1
85391,1
85392,1
85393,5
85394,5
85395,1
85396,5
85397,1
85398,5
85399,1
85400,5
85401,5
85402,5
85403,1
85404,5
85405,5
85406,5
85407,3
85408,1
85409,1
85410,5
85411,5
85412,5
85413,1
85414,5
85415,5
85416,1
85417,1
85418,5
85419,5
85420,5
85421,5
85422,5
85423,3
85424,5
85425,5
85426,5
85427,1
85428,5
85429,5
85430,1
85431,5
85432,5
85433,1
85434,5
85435,5
85436,5
85437,1
85438,5
85439,1
85440,5
85441,1
85442,1
85443,5
85444,1
85445,5
85446,5
85447,1
85448,1
85449,2
85450,5
85451,1
85452,5
85453,5
85454,5
85455,1
85456,1
85457,5
85458,5
85459,5
85460,1
85461,5
85462,5
85463,1
85464,5
85465,5
85466,5
85467,1
85468,1
85469,5
85470,5
85471,1
85472,1
85473,1
85474,5
85475,5
85476,5
85477,1
85478,5
85479,5
85480,5
85481,5
85482,5
85483,5
85484,5
85485,5
85486,1
85487,5
85488,1
85489,5
85490,1
85491,5
85492,5
85493,5
85494,5
85495,1
85496,1
85497,5
85498,5
85499,1
85500,2
85501,5
85502,5
85503,5
85504,1
85505,5
85506,5
85507,1
85508,1
85509,1
85510,5
85511,1
85512,1
85513,5
85514,5
85515,1
85516,5
85517,5
85518,5
85519,1
85520,1
85521,1
85522,5
85523,1
85524,1
85525,5
85526,5
85527,5
85528,5
85529,5
85530,1
85531,5
85532,1
85533,5
85534,5
85535,5
85536,1
85537,5
85538,1
85539,1
85540,5
85541,1
85542,5
85543,5
85544,1
85545,1
85546,1
85547,5
85548,5
85549,5
85550,5
85551,5
85552,3
85553,1
85554,5
85555,1
85556,1
85557,5
85558,5
85559,5
85560,5
85561,5
85562,5
85563,5
85564,5
85565,5
85566,5
85567,5
85568,1
85569,5
85570,5
85571,5
85572,1
85573,1
85574,5
85575,3
85576,5
85577,5
85578,5
85579,5
85580,3
85581,1
85582,5
85583,1
85584,5
85585,5
85586,5
85587,5
85588,1
85589,5
85590,5
85591,1
85592,1
85593,1
85594,5
85595,1
85596,5
85597,5
85598,4
85599,5
